,Bovespa,Dow Jones,Nasdaq,Selic,dolar_Compra,dolar_Venda,high,low,open,volume,close,adjclose,alvo,mdmv7,mdmv21
2007-04-27,49230.0,13120.9404296875,2557.2099609375,12.43,2.0313,2.0321,3.856005907058716,3.7901320457458496,3.7901320457458496,655242,3.8520140647888184,2.926541328430176,3.928534984588623,3.6233057294573103,3.6457394304729642
2007-04-30,48956.0,13062.91015625,2525.090087890625,12.43,2.0331,2.0339,3.928534984588623,3.792128086090088,3.792128086090088,767956,3.928534984588623,2.98467755317688,3.8659870624542236,3.690416301999773,3.6561006704966226
2007-05-02,49472.0,13211.8798828125,2557.840087890625,12.43,2.026,2.0268,3.9924139976501465,3.792793035507202,3.9258739948272705,2541319,3.8659870624542236,2.9371581077575684,3.8659870624542236,3.7404164586748396,3.665923243477231
2007-05-03,50218.0,13241.3798828125,2565.4599609375,12.43,2.0231,2.0239,3.9924139976501465,3.792793035507202,3.9258739948272705,2645016,3.8659870624542236,2.9371581077575684,3.859333038330078,3.7903216225760326,3.677330107915969
2007-05-04,50598.0,13264.6201171875,2572.14990234375,12.43,2.0301,2.0309,3.8759679794311523,3.8260629177093506,3.8659870624542236,668768,3.859333038330078,2.9321019649505615,3.858668088912964,3.8349034786224365,3.690004439581008
2007-05-07,50282.0,13312.9697265625,2570.949951171875,12.43,2.0258,2.0266,3.859333038330078,3.768838882446289,3.7981159687042236,489929,3.858668088912964,2.931596517562866,3.859333038330078,3.8604739052908763,3.6975773516155424
2007-05-08,50278.0,13309.0703125,2571.75,12.43,2.0218,2.0226,3.8919379711151123,3.8400371074676514,3.8526790142059326,1296959,3.859333038330078,2.9321019649505615,3.859333038330078,3.8699796199798584,3.7032807781582786
2007-05-09,51300.0,13362.8701171875,2576.340087890625,12.43,2.0214,2.0222,3.8919379711151123,3.8400371074676514,3.8526790142059326,1296959,3.859333038330078,2.9321019649505615,3.9258739948272705,3.87102518762861,3.706481013979231
2007-05-10,50235.0,13215.1298828125,2533.739990234375,12.43,2.0209,2.0217,4.058953762054443,3.9258739948272705,3.9924139976501465,764950,3.9258739948272705,2.982656717300415,4.059619903564453,3.870645046234131,3.7178879238310314
2007-05-11,50902.0,13326.2197265625,2562.219970703125,12.43,2.0186,2.0194,4.188042163848877,3.999068021774292,3.999068021774292,432820,4.059619903564453,3.084268808364868,4.0456461906433105,3.8983068806784495,3.737881683167957
2007-05-14,50511.0,13346.7802734375,2546.43994140625,12.43,2.013,2.0138,4.05562686920166,4.0456461906433105,4.052299976348877,284038,4.0456461906433105,3.0736517906188965,3.959144115447998,3.9239724704197476,3.757526885895502
